site,date,date_basis,section,source,title,url
wordpress,2020-09-29,url,solutions,nytimes.com,"Compact Nuclear Fusion Reactor Is ‘Very Likely to Work,’ Studies Suggest",https://www.nytimes.com/2020/09/29/climate/nuclear-fusion-reactor.html
wordpress,2020-09-29,url,solutions,nytimes.com,How Coal-Loving Australia Became the Leader in Rooftop Solar,https://www.nytimes.com/2020/09/29/business/energy-environment/australia-rooftop-solar-coal.html
wordpress,2020-09-01,url-month,other,yaleclimateconnections.org,Is climate change a 'motivator' issue in the 2020 Senate elections?,https://yaleclimateconnections.org/2020/09/is-climate-change-a-motivator-issue-in-the-2020-senate-elections/
wordpress,2020-09-29,url,effects,washingtonpost.com,"Mixing of the planet’s ocean waters is slowing down, speeding up global warming, study finds",https://www.washingtonpost.com/weather/2020/09/29/global-ocean-layers-warming/
wordpress,2020-09-29,url,solutions,theguardian.com,Planetary ‘safety net’ could halt wildlife loss and slow climate breakdown,https://www.theguardian.com/environment/ng-interactive/2020/sep/29/planetary-safety-net-could-halt-wildlife-loss-and-slow-climate-breakdown-aoe
wordpress,2020-09-29,url,other,pewresearch.org,Science and Scientists Held in High Esteem Across Global Publics,https://www.pewresearch.org/science/2020/09/29/science-and-scientists-held-in-high-esteem-across-global-publics/
wordpress,2020-09-29,nearby links (estimate),effects,cbsnews.com,The oceans are out of balance — and that means stronger storms and threats to marine life,https://www.cbsnews.com/news/climate-change-oceans-balance-stronger-storms-marine-life/
wordpress,2020-09-29,nearby links (estimate),effects,phys.org,Throwing a warm sheet over our understanding of ice and climate,https://phys.org/news/2020-09-sheet-ice-climate.html
wordpress,2020-09-29,nearby links (estimate),effects,dailymail.co.uk,"Two of Antarctica's most important glaciers which together cover area the size of Norway are crumbling faster than ever, satellite images reveal",https://www.dailymail.co.uk/sciencetech/article-8785957/Climate-change-Two-Antarcticas-important-glaciers-crumbling-faster-ever.html
wordpress,2020-09-29,url,causes,npr.org,U.S. Emission Reductions Slowed After Trump Pulled Out Of Paris Accord,https://www.npr.org/2020/09/29/913727755/u-s-emission-reductions-slowed-after-trump-pulled-out-of-paris-accord
wordpress,2020-09-29,url,solutions,npr.org,"With Glaciers Melting And Temps Soaring, Pakistan Pursues Big Action On Climate Change",https://www.npr.org/2020/09/29/916878679/with-glaciers-melting-and-temps-soaring-pakistan-pursues-big-action-on-climate-c
wordpress,2020-09-29,nearby links (estimate),effects,unenvironment.org,Another wake-up call: sea ice loss is speeding up,https://www.unenvironment.org/news-and-stories/story/another-wake-call-sea-ice-loss-speeding
wordpress,2020-09-28,nearby links (estimate),solutions,reuters.com,"Britain, Canada, EU throw weight behind 2030 biodiversity protection goal",https://www.reuters.com/article/us-climate-change-governments-nature/britain-canada-eu-throw-weight-behind-2030-biodiversity-protection-goal-idUSKBN26J25U
wordpress,2020-09-28,url,effects,washingtonpost.com,"California wildfires erupt in wine country, damaging Santa Rosa and prompting evacuations",https://www.washingtonpost.com/weather/2020/09/28/california-wildfires-santa-rosa-glass-fire/
wordpress,2020-09-28,nearby links (estimate),effects,reuters.com,"California wine country fire quadruples in size, more evacuations ordered",https://www.reuters.com/article/us-usa-wildfires/california-wine-country-fire-quadruples-in-size-more-evacuations-ordered-idUSKBN26J2H7
wordpress,2020-09-28,url,effects,theguardian.com,Climate emergency drives noctule bat northwards,https://www.theguardian.com/news/2020/sep/28/climate-emergency-drives-noctule-bat-northwards-britain
wordpress,2020-09-28,nearby links (estimate),other,thehill.com,"Green neighborhoods for better jobs, a cleaner environment, and a sustainable future",https://thehill.com/blogs/congress-blog/energy-environment/518537-green-neighborhoods-for-better-jobs-a-cleaner
wordpress,2020-09-28,nearby links (estimate),solutions,unenvironment.org,Green recovery post-COVID-19: Promoting healthy and restored forests,https://www.unenvironment.org/news-and-stories/speech/green-recovery-post-covid-19-promoting-healthy-and-restored-forests
wordpress,2020-09-28,url,solutions,washingtonpost.com,How Amy Coney Barrett may make it harder for environmentalists to win in court,https://www.washingtonpost.com/politics/2020/09/28/energy-202-how-amy-coney-barrett-may-make-it-harder-environmentalists-win-court/
wordpress,2020-09-28,nearby links (estimate),effects,pbs.org,New California fire scorches wine country near San Francisco,https://www.pbs.org/newshour/nation/new-california-fire-scorches-wine-country-near-san-francisco
wordpress,2020-09-28,nearby links (estimate),other,climate.nasa.gov,New Sea Level Satellite Arrives at California Launch Site,https://climate.nasa.gov/news/3026/new-sea-level-satellite-arrives-at-california-launch-site/
wordpress,2020-09-28,url,effects,insideclimatenews.org,New Study Shows a Vicious Circle of Climate Change Building on Thickening Layers of Warm Ocean Water,https://insideclimatenews.org/news/28092020/ocean-stratification-climate-change
wordpress,2020-09-28,nearby links (estimate),other,thehill.com,1 in 4 adults cite climate change in decision not to have children,https://thehill.com/policy/energy-environment/518607-1-in-4-adults-cite-climate-change-in-decision-not-to-have-children
wordpress,2020-09-28,nearby links (estimate),effects,bbc.com,Sir David Attenborough warns world leaders over extinction crisis,https://www.bbc.com/news/science-environment-54329813
wordpress,2020-09-28,nearby links (estimate),causes,reuters.com,Soaring Amazon deforestation splits Brazil's agriculture lobby,https://www.reuters.com/article/brazil-environment-agriculture/soaring-amazon-deforestation-splits-brazils-agriculture-lobby-idUSL4N2GP462
wordpress,2020-09-28,nearby links (estimate),causes,vice.com,"Surprise, Big Oil Has the Same Lawyers as Big Tobacco",https://www.vice.com/en_us/article/qj4yxv/fossil-fuel-industry-opposing-climate-change-lawsuits-defended-big-tobacco
wordpress,2020-09-28,nearby links (estimate),other,newsweek.com,The Oceans Appear to Be Stabilizing. Here's Why it's Very Bad News | Opinion,https://www.newsweek.com/climate-change-oceans-stabilizing-1534512
wordpress,2020-09-01,url-month,causes,sciencemag.org,Trump White House recruited climate science critics to work at NOAA,https://www.sciencemag.org/news/2020/09/trump-white-house-recruited-climate-science-critics-work-noaa
wordpress,2020-09-27,nearby links (estimate),effects,climate.nasa.gov,Warming Temperatures Are Driving Arctic Greening,https://climate.nasa.gov/news/3025/warming-temperatures-are-driving-arctic-greening/
wordpress,2020-09-28,url,solutions,politico.com,What Amy Coney Barrett could mean for climate law,https://www.politico.com/newsletters/morning-energy/2020/09/28/what-amy-coney-barrett-could-mean-for-climate-law-790641
wordpress,2020-09-27,nearby links (estimate),other,nature.com,What Trump’s Supreme Court pick could mean for science,https://www.nature.com/articles/d41586-020-02747-x
wordpress,2020-09-28,url,solutions,desmogblog.com,Why a Tidal Wave of Climate Lawsuits Looms Over the Fossil Fuel Industry,https://www.desmogblog.com/2020/09/28/wave-climate-lawsuits-exxon-api-fossil-fuels
wordpress,2020-09-27,url,other,nytimes.com,Big Business’s Undisclosed Climate Crisis Plans,https://www.nytimes.com/2020/09/27/opinion/climate-change-us-companies.html
wordpress,2020-09-25,url,causes,insideclimatenews.org,"Exxon Touts Carbon Capture as a Climate Fix, but Uses It to Maximize Profit and Keep Oil Flowing",https://insideclimatenews.org/news/25092020/exxon-carbon-capture
wordpress,2020-09-27,url,effects,washingtonpost.com,"Hurricanes near U.S. coast forecast to worsen and multiply due to global warming, WashigntonPost",https://www.washingtonpost.com/weather/2020/09/27/hurricanes-atlantic-coast-climate-change/
wordpress,2020-09-27,nearby links (estimate),solutions,pbs.org,New rule may strip pollution protections from popular lakes,https://www.pbs.org/newshour/science/new-rule-may-strip-pollution-protections-from-popular-lakes
wordpress,2020-09-27,url,other,nytimes.com,Pakistan’s Most Terrifying Adversary Is Climate Change,https://www.nytimes.com/2020/09/27/opinion/pakistan-climate-change.html
wordpress,2020-09-27,nearby links (estimate),other,cbsnews.com,"Sir David Attenborough to 60 Minutes on climate change: ""A crime has been committed""",https://www.cbsnews.com/news/sir-david-attenborough-60-minutes-2020-09-27/
wordpress,2020-09-01,url-month,effects,theatlantic.com,The Plant Pandemics Just Keep on Coming,https://www.theatlantic.com/science/archive/2020/09/worlds-trees-got-so-sick/616506/
wordpress,2020-09-01,url-month,causes,yaleclimateconnections.org,The video origin of the myth that global warming is good for agriculture,https://yaleclimateconnections.org/2020/09/video-origin-of-the-myth-that-global-warming-good-for-agriculture/
wordpress,2020-09-28,url,solutions,theguardian.com,World leaders pledge to halt Earth’s destruction ahead of UN summit,https://www.theguardian.com/environment/2020/sep/28/world-leaders-pledge-to-halt-earth-destruction-un-summit
wordpress,2020-09-26,nearby links (estimate),other,apnews.com,"Leaders to UN: If virus doesn’t kill us, climate change will",https://apnews.com/article/climate-climate-change-oceans-environment-united-nations-general-assembly-d073896990db973a3e45db26787d6a18
wordpress,2020-09-26,url,other,washingtonpost.com,"Montana judge ousts Trump’s temporary Bureau of Land Management director, casting doubt on range of decisions",https://www.washingtonpost.com/climate-environment/2020/09/26/william-pendley-blm-montana-judge/
wordpress,2020-09-25,nearby links (estimate),solutions,cbsnews.com,"As fossil fuel jobs falter, renewables come to the rescue",https://www.cbsnews.com/news/renewable-energy-jobs-replacing-fossil-fuel-jobs-oil-wind/
wordpress,2020-09-25,url,effects,nytimes.com,"At Climate Week, America’s Cascading Disasters Dominate",https://www.nytimes.com/2020/09/25/climate/climate-week-2020.html
wordpress,2020-09-25,nearby links (estimate),effects,bbc.com,California wildfire trend 'driven by climate',https://www.bbc.com/news/science-environment-54278988
wordpress,2020-09-25,nearby links (estimate),solutions,vice.com,Can Geoengineering Fix the Climate Crisis?,https://www.vice.com/en_us/article/9354y5/geoengineering-climate-change
wordpress,2020-09-25,nearby links (estimate),effects,fox13news.com,"Climate change poses ‘major risk’ to US financial system, federal report warns",https://www.fox13news.com/news/climate-change-poses-major-risk-to-us-financial-system-federal-report-warns.amp
wordpress,2020-09-25,nearby links (estimate),other,vice.com,How to Figure Out Which Candidates Actually Care About the Environment,https://www.vice.com/en_us/article/akzbwb/candidates-who-care-about-climate-change-green-new-deal-2020-election
wordpress,2020-09-25,url,other,npr.org,"'Light Years Ahead' Of Their Elders, Young Republicans Push GOP On Climate Change",https://www.npr.org/2020/09/25/916238283/light-years-ahead-of-their-elders-young-republicans-push-gop-on-climate-change
wordpress,2020-09-25,url,effects,theguardian.com,'Sliding towards extinction': koala may be given endangered listing as numbers plummet,https://www.theguardian.com/environment/2020/sep/25/sliding-towards-extinction-koala-may-be-given-endangered-listing-as-numbers-plummet
wordpress,2020-09-25,nearby links (estimate),effects,vice.com,The Amazon's Lesser-Known Cousin Has Lost a Fifth of its Area to Wildfire The Year,https://www.vice.com/en_us/article/889pzx/the-amazons-lesser-known-cousin-has-lost-a-fifth-of-its-area-to-wildfire-the-year
wordpress,2020-09-01,url-month,causes,yaleclimateconnections.org,The evidence is compelling on human activity as the principal cause of global warming,https://yaleclimateconnections.org/2020/09/the-evidence-is-compelling-on-human-activity-as-the-principal-cause-of-global-warming/
wordpress,2020-09-01,url-month,other,edition.cnn.com,The one chance we have - The pandemic gave the world a golden opportunity to fix the climate crisis. We’re about to waste it,https://edition.cnn.com/interactive/2020/09/world/climate-covid-money-intl/
wordpress,2020-09-25,url,causes,npr.org,Trump Administration Moves To Expand Development In Alaska's Tongass National Forest,https://www.npr.org/2020/09/25/916932812/trump-administration-moves-to-allow-logging-in-alaskas-tongass-national-forest
wordpress,2020-09-24,nearby links (estimate),causes,reuters.com,Trump administration proposes allowing new roads in Alaska's Tongass forest,https://www.reuters.com/article/us-environment-alaska/trump-administration-proposes-allowing-new-roads-in-alaskas-tongass-forest-idUSKCN26G38A
wordpress,2020-09-24,nearby links (estimate),other,nbcnews.com,What a day on Mars will do: Californians have new urgency on climate change,https://www.nbcnews.com/science/environment/what-day-mars-will-do-californians-have-new-urgency-climate-n1241072
wordpress,2020-09-24,nearby links (estimate),other,vice.com,What’s Stopping Us From Stopping Climate Change?,https://www.vice.com/en_ca/article/bv8qdd/how-much-do-people-actually-know-about-climate-change-statistics
wordpress,2020-09-24,nearby links (estimate),solutions,reuters.com,"World's youth rallies against climate change, Reuters",https://www.reuters.com/article/climate-change-protests-idUSKCN26G113
wordpress,2020-09-24,nearby links (estimate),effects,nbcnews.com,A growing toxic threat — made worse by climate change,https://www.nbcnews.com/specials/superfund-sites-climate-change/
wordpress,2020-09-24,url,solutions,fool.com,Brookfield Renewable to Supply Plug Power's First Green Hydrogen Plant With Renewable Energy,https://www.fool.com/investing/2020/09/24/brookfield-renewable-to-supply-plug-powers-first-g/
wordpress,2020-09-24,url,solutions,npr.org,California Gov. Newsom Calls Transition To Electric Cars An 'Economic Imperative',https://www.npr.org/2020/09/24/916625380/california-governor-on-his-order-to-ban-sale-of-new-gasoline-vehicles-by-2035
wordpress,2020-09-24,url,solutions,usnews.com,"California, Michigan Announce Climate Change Plans",https://www.usnews.com/news/best-states/articles/2020-09-24/california-michigan-take-action-against-climate-change
wordpress,2020-09-24,nearby links (estimate),solutions,geekwire.com,Climate change reversal startup Nori raises $4M for its CO2 offsets marketplace,https://www.geekwire.com/2020/climate-change-reversal-startup-nori-raises-4m-co2-offsets-marketplace/
wordpress,2020-09-24,nearby links (estimate),solutions,thehill.com,House passes sweeping clean energy bill,https://thehill.com/policy/energy-environment/518102-house-passes-sweeping-clean-energy-bill
wordpress,2020-09-24,nearby links (estimate),other,vox.com,How affluent people can end their mindless overconsumption,https://www.vox.com/platform/amp/21450911/climate-change-coronavirus-greta-thunberg-flying-degrowth
wordpress,2020-09-24,url,other,theguardian.com,Kentucky’s climate is suffering. Can the state slip the industry ties that prevent change?,https://www.theguardian.com/us-news/2020/sep/24/kentuckys-climate-is-suffering-can-the-state-slip-the-industry-ties-that-prevent-change?CMP=oth_b-aplnews_d-1
wordpress,2020-09-24,nearby links (estimate),effects,foxnews.com,"Melting Antarctic ice will raise sea levels and might cause humanity to 'give up ... New York',",https://www.foxnews.com/science/melting-antarctic-ice-sheet-raise-sea-levels-8-feet-study
wordpress,2020-09-24,url,effects,nytimes.com,Ocean Heat Waves Are Directly Linked to Climate Change,https://www.nytimes.com/2020/09/24/climate/ocean-heat-waves-blob.html
wordpress,2020-09-24,nearby links (estimate),effects,vice.com,The Himalayas Are Melting Faster Than Ever. A Proposal by The Indian Gov’t May Accelerate the Pace.,https://www.vice.com/en_us/article/3az9wv/the-himalayas-are-melting-faster-than-ever-a-proposal-by-the-indian-govt-eia-2020-may-accelerate-the-pace
wordpress,2020-09-01,url-month,other,yaleclimateconnections.org,Recent pieces on importance of 'sliding baselines',https://yaleclimateconnections.org/2020/09/recent-pieces-on-importance-of-sliding-baselines/
wordpress,2020-09-24,url,causes,theguardian.com,Trump administration advances plan to cut protections for largest national forest,https://www.theguardian.com/us-news/2020/sep/24/tongass-national-forest-trump-administration-logging
wordpress,2020-09-24,url,causes,desmogblog.com,Trump Appoints Pair of Climate Science Deniers to NOAA While Climate-Fueled Fires and Storms Rage,https://www.desmogblog.com/2020/09/24/trump-noaa-david-legates-ryan-maue-climate-denial?utm_source=DeSmog%20Weekly%20Newsletter
wordpress,2020-09-24,nearby links (estimate),other,reuters.com,U.S. climate scientist Katharine Hayhoe: people need hope,https://www.reuters.com/article/us-climate-change-hayhoe-newsmaker-idUSKCN26F3MM
wordpress,2020-09-24,url,other,theguardian.com,"What is carbon capture, usage and storage – and can it trap emissions?",https://www.theguardian.com/environment/2020/sep/24/what-is-carbon-capture-usage-and-storage-and-can-it-trap-emissions
wordpress,2020-09-23,nearby links (estimate),solutions,reuters.com,California outpaced Trump's Forest Service in wildfire prevention work: data,https://www.reuters.com/article/us-usa-wildfires-forests-insight-idUSKCN26E2QO
wordpress,2020-09-23,url,solutions,nytimes.com,California Plans to Ban Sales of New Gas-Powered Cars in 15 Years,https://www.nytimes.com/2020/09/23/climate/california-ban-gas-cars.html
wordpress,2020-09-23,nearby links (estimate),solutions,nbcnews.com,"China, top global emitter, aims to go carbon-neutral by 2060",https://www.nbcnews.com/science/environment/china-top-global-emitter-aims-go-carbon-neutral-2060-rcna136
wordpress,2020-09-23,url,other,theguardian.com,Guardian/Vice poll finds most US 2020 voters strongly favor climate action,https://www.theguardian.com/us-news/2020/sep/23/us-voters-climate-change-guardian-vice-poll
wordpress,2020-09-22,url,causes,washingtonpost.com,"In secret tapes, mine executives detail their sway over leaders from Juneau to the White House",https://www.washingtonpost.com/climate-environment/2020/09/22/pebble-mine-secret-tapes/
wordpress,2020-09-23,url,effects,theguardian.com,"Melting Antarctic ice will raise sea level by 2.5 metres – even if Paris climate goals are met, study finds",https://www.theguardian.com/environment/2020/sep/23/melting-antarctic-ice-will-raise-sea-level-by-25-metres-even-if-paris-climate-goals-are-met-study-finds
wordpress,2020-09-23,url,effects,npr.org,1 in 7 Americans Have Experienced Dangerous Air Quality Due To Wildfires This Year,https://www.npr.org/2020/09/23/915723316/1-in-7-americans-have-experienced-dangerous-air-quality-due-to-wildfires-this-ye
wordpress,2020-09-01,url-month,solutions,sciencemag.org,Plant trees or let forests regrow? New studies probe two ways to fight climate change,https://www.sciencemag.org/news/2020/09/plant-trees-or-let-forests-regrow-new-studies-probe-two-ways-fight-climate-change
wordpress,2020-09-23,nearby links (estimate),other,time.com,"Republicans Claim Addressing Climate Change Is Too Expensive. Americans Aren’t Buying It, a New Poll Shows",https://time.com/5892097/climate-change-not-too-expensive-poll/
wordpress,2020-09-23,url,other,nytimes.com,Election and Supreme Court Fight Will Decide Trump’s Environmental Legacy,https://www.nytimes.com/2020/09/23/climate/trump-environment-courts.html
wordpress,2020-09-23,url,effects,theguardian.com,‘They’re suffering now’: Americans scramble to adapt to daily reality of climate crisis,https://www.theguardian.com/environment/2020/sep/23/california-climate-crisis-wildfires-smoke-heat-health?CMP=oth_b-aplnews_d-1
wordpress,2020-09-23,nearby links (estimate),other,vice.com,Voters Want to Use Climate Change Policies to Rebuild the Economy After COVID,https://www.vice.com/en_us/article/4ay9jb/voters-want-to-use-climate-change-policies-to-rebuild-the-economy-after-covid
wordpress,2020-09-23,url,effects,washingtonpost.com,Why the 2020 Atlantic hurricane season has spun out of control,https://www.washingtonpost.com/weather/2020/09/23/atlantic-hurricanes-record-2020/
wordpress,2020-09-23,url,effects,washingtonpost.com,Wildfire danger in West to escalate as intense heat dome builds this weekend,https://www.washingtonpost.com/weather/2020/09/23/western-wildfires-next-heat-wave/
wordpress,2020-09-22,page date (estimate),effects,ipcc.ch,Intergovernmental Panel on Climate Change,https://www.ipcc.ch/
wordpress,2020-09-22,page date (estimate),causes,epa.gov,https://www.epa.gov/ghgemissions/global-greenhouse-gas-emissions-data#Trends,https://www.epa.gov/ghgemissions/global-greenhouse-gas-emissions-data#Trends
wordpress,2019-08-01,url-month,other,sciencedaily.com,"Climate change conversations can be difficult for both skeptics, environmentalists",https://www.sciencedaily.com/releases/2019/08/190810151936.htm
wordpress,2019-08-01,nearby links (estimate),causes,newyorker.com,"Deforestation, Agriculture, and Diet Are Fuelling the Climate Crisis",https://www.newyorker.com/news/news-desk/deforestation-agriculture-and-diet-are-fuelling-the-climate-crisis
wordpress,2019-08-01,nearby links (estimate),solutions,nature.com,"Environmentally Optimal, Nutritionally Sound, Protein and Energy Conserving Plant Based Alternatives to U.S. Meat",https://www.nature.com/articles/s41598-019-46590-1
wordpress,2020-09-22,nearby links (estimate),effects,nature.com,Arctic sea ice hits second-lowest level on record,https://www.nature.com/articles/d41586-020-02705-7
wordpress,2020-09-22,url,effects,washingtonpost.com,"Arctic sea ice slides to second-lowest level on record, thanks to Siberian heat waves",https://www.washingtonpost.com/weather/2020/09/22/arctic-sea-ice-low/
wordpress,2020-09-22,url,effects,nytimes.com,Climate Disruption Is Now Locked In. The Next Moves Will Be Crucial,https://www.nytimes.com/2020/09/22/climate/climate-change-future.html?referringSource=articleShare
wordpress,2020-09-22,nearby links (estimate),effects,nbcnews.com,"Fierce, frequent, climate-fueled wildfires may decimate forests worldwide",https://www.nbcnews.com/science/environment/fierce-frequent-climate-fueled-wildfires-may-decimate-forests-worldwid-rcna131
wordpress,2020-09-22,nearby links (estimate),other,thenation.com,Putting the Existential Threat of Climate Change Front and Center,https://www.thenation.com/article/politics/supreme-court-nomination-media/
wordpress,2020-09-22,url,effects,wbur.org,"Rising Temperatures From Climate Change And Extreme Wildfires Go ‘Hand-In-Hand,’ Scientist Says",https://www.wbur.org/hereandnow/2020/09/22/climate-change-extreme-wildfires
wordpress,2020-09-22,nearby links (estimate),effects,nature.com,Summer warming explains widespread but not uniform greening in the Arctic tundra biome,https://www.nature.com/articles/s41467-020-18479-5
wordpress,2020-09-01,url-month,effects,theatlantic.com,The United States Has Become a Disaster Area,https://www.theatlantic.com/science/archive/2020/09/united-states-disaster-area/616422/
wordpress,2020-09-19,url,effects,cnn.com,"Wildfire-weary Californians, 'tired of this being normal,' consider uprooting their lives",https://www.cnn.com/2020/09/19/us/california-fires-climate-change-migration/index.html
wordpress,2020-09-21,url,effects,washingtonpost.com,How long until it’s too late to save Earth from climate disaster? This clock is counting down,https://www.washingtonpost.com/climate-environment/2020/09/21/climate-change-metronome-clock-nyc/
wordpress,2020-09-19,nearby links (estimate),effects,climate.nasa.gov,2020 Arctic Sea Ice Minimum at Second Lowest on Record,https://climate.nasa.gov/news/3023/2020-arctic-sea-ice-minimum-at-second-lowest-on-record/
wordpress,2020-09-19,nearby links (estimate),effects,time.com,'A Climate Emergency Unfolding Before Our Eyes.' Arctic Sea Ice Has Shrunk to Almost Historic Levels,https://time.com/5890172/arctic-sea-ice-minimum-2020/
wordpress,2020-09-19,nearby links (estimate),effects,chicagotribune.com,"Climate change magnifies weather extremes, with parts of US on fire while others are underwater",https://www.chicagotribune.com/nation-world/ct-nw-climate-change-extreme-weather-20200920-jqk6slivlrchhb5uzxhxxr4ugy-story.html
wordpress,2020-09-19,nearby links (estimate),causes,axios.com,Pinpointing climate change's role in extreme weather,https://www.axios.com/climate-change-extreme-hurricanes-wildfires-94b3f5f1-b01f-4428-b31c-8d04610c8c90.html
wordpress,2020-09-18,url,effects,nytimes.com,Every Place Has Its Own Climate Risk. What Is It Where You Live?,https://www.nytimes.com/interactive/2020/09/18/opinion/wildfire-hurricane-climate.html?action=click&module=Opinion&pgtype=Homepage
wordpress,2020-09-21,nearby links (estimate),effects,nbcnews.com,"As wildfires rage, climate experts warn: The future we were worried about is here",https://www.nbcnews.com/science/environment/wildfires-rage-climate-experts-warn-future-we-were-worried-about-n1240456
wordpress,2020-09-21,nearby links (estimate),effects,cbsnews.com,"Wildfires and weather extremes: It's not coincidence, it's climate change",https://www.cbsnews.com/news/wildfire-climate-change-extreme-weather/
wordpress,2020-09-21,nearby links (estimate),effects,cnn.com,Some of Glacier National Park's glaciers have lost as much as 80% of their size in the last 50 years,https://www.cnn.com/travel/article/glacier-national-park-melting-scn-trnd/index.html
wordpress,2020-09-21,nearby links (estimate),effects,nbcnews.com,Water shortages in U.S. West likelier than previously thought,https://www.nbcnews.com/science/science-news/water-shortages-us-west-likelier-previously-thought-rcna120
wordpress,2020-09-21,nearby links (estimate),effects,propublica.org,Climate Change Will Force a New American Migration,https://www.propublica.org/article/climate-change-will-force-a-new-american-migration
wordpress,2020-09-21,url,effects,washingtonpost.com,"Antarctic glaciers are falling apart. Meanwhile, Trump hires a climate denier",https://www.washingtonpost.com/opinions/antarctic-glaciers-are-falling-apart-meanwhile-trump-hires-a-climate-denier/2020/09/21/e5e97c20-f859-11ea-a275-1a2c2d36e1f1_story.html
wordpress,2020-09-21,url,causes,washingtonpost.com,"White House recommends Ryan Maue, meteorologist and critic of dire climate predictions, for NOAA chief scientist",https://www.washingtonpost.com/weather/2020/09/21/noaa-chief-scientist-maue/
wordpress,2020-09-11,nearby links (estimate),causes,bbc.com,How the oil industry made us doubt climate change,https://www.bbc.com/news/stories-53640382
wordpress,2020-09-11,nearby links (estimate),causes,propublica.org,This Billionaire Governor’s Coal Company Might Get a Big Break From His Own Regulators,https://www.propublica.org/article/this-billionaire-governors-coal-company-might-get-a-big-break-from-his-own-regulators
wordpress,2020-09-11,url,causes,npr.org,Conspiracies Add Fuel To An Already Challenging Wildfire Season,https://www.npr.org/2020/09/11/911869370/conspiracies-add-fuel-to-an-already-challenging-wildfire-season
wordpress,2020-09-21,nearby links (estimate),causes,newsweek.com,"There Are 100 Companies Responsible for Climate Change, Activist Says",https://www.newsweek.com/climate-change-xr-extinction-rebellion-fossil-fuels-climate-greenhouse-gasses-emissions-1530084
wordpress,2019-09-04,url,other,cnn.com,The science behind the climate crisis,https://www.cnn.com/2019/09/04/us/climate-change-science-101-basics/index.html
wordpress,2020-08-01,url-month,solutions,theatlantic.com,Democrats Are Trying to Save Climate Policy From the Senate,https://www.theatlantic.com/science/archive/2020/08/a-new-plan-to-surmount-climate-policys-greatest-obstacle/615658/
wordpress,2020-09-11,nearby links (estimate),other,vice.com,Here's Exactly How a Trump 2020 Win Would Spark a Nightmare Climate Scenario,https://www.vice.com/en_us/article/bvg7yz/heres-exactly-how-a-trump-2020-win-would-spark-a-nightmare-climate-scenario
wordpress,2020-08-28,url,causes,cnn.com,"Hurricanes, fires, floods and locusts: Science says climate change is here but the RNC refuses to believe",https://www.cnn.com/2020/08/28/weather/rapid-fire-disasters-in-coronavirus-pandemic-weir-wxc/index.html
wordpress,2020-09-22,url,solutions,nytimes.com,"As Concerns Over Climate Change Rise, More Developers Turn to Wood",https://www.nytimes.com/2020/09/22/business/mass-timber-wood-buildings.html
wordpress,2020-09-22,url,solutions,nytimes.com,"China, in Pointed Message to U.S., Tightens Its Climate Targets",https://www.nytimes.com/2020/09/22/climate/china-emissions.html?action=click&module=Well&pgtype=Homepage&section=Climate%20and%20Environment
wordpress,2020-08-28,nearby links (estimate),solutions,unenvironment.org,Multilateral action for a green post-COVID-19 recovery,https://www.unenvironment.org/news-and-stories/speech/multilateral-action-green-post-covid-19-recovery
wordpress,2020-09-22,url,solutions,washingtonpost.com,"U.S. companies make new vows to tackle carbon emissions, even as global action falls short",https://www.washingtonpost.com/climate-environment/2020/09/22/climate-clock-week/
wordpress,2020-09-01,url-month,solutions,weforum.org,Transforming homes into power stations - how Sweden is disrupting energy production,https://www.weforum.org/agenda/2020/09/sweden-energy-production-renewable-power-district-heating/
wordpress,2020-09-22,nearby links (estimate),other,wired.com,Geoengineering Is the Only Solution to Our Climate Calamities,https://www.wired.com/story/geoengineering-is-the-only-solution-to-our-climate-calamities/
wordpress,2020-08-10,url,solutions,washingtonpost.com,The $16 billion plan to beam Australia’s Outback sun onto Asia’s power grids,https://www.washingtonpost.com/climate-solutions/2020/08/10/australia-solar-energy-asia/
wordpress,2017-04-30,url,solutions,theguardian.com,Powerhouse: the startup making solar the most accessible energy in the world,https://www.theguardian.com/sustainable-business/2017/apr/30/powerhouse-incubator-accelerator-solar-energy
wordpress,2020-09-01,nearby links (estimate),solutions,geekwire.com,"Microsoft pledges to be ‘carbon negative’ by 2030, launches $1B Climate Innovation Fund",https://www.geekwire.com/2020/microsoft-pledges-carbon-negative-2030-launches-1b-climate-innovation-fund/
wordpress,2020-09-22,url,other,theguardian.com,A third of my country was just underwater. The world must act on climate,https://www.theguardian.com/us-news/commentisfree/2020/sep/22/climate-change-action-bangladesh-paris-agreemen
wordpress,2020-08-10,nearby links (estimate),other,bbc.com,"Climate Week: World split on urgency of tackling rising temperatures, poll suggests",https://www.bbc.com/news/science-environment-54208995
wordpress,2020-08-10,nearby links (estimate),solutions,army.mil,"New directive to prepare Army installations against extreme weather, climate change",https://www.army.mil/article/238014/new_directive_to_prepare_army_installations_against_extreme_weather_climate_change
wordpress,2020-08-10,nearby links (estimate),other,newyorker.com,"How Fast Is the Climate Changing?: It’s a New World, Each and Every Day",https://www.newyorker.com/news/annals-of-a-warming-planet/how-fast-is-the-climate-changing-its-a-new-world-each-and-every-day
wordpress,2019-09-01,nearby links (estimate),other,vice.com,The Planet Is Probably in Worse Shape Than We Can Even Predict,https://www.vice.com/en_us/article/ep4gyw/the-planet-is-probably-in-worse-shape-than-we-can-even-predict?
